YRESID,CCODE,PWEIGHT_1,PRETEST,YIMODE,YQ8,YQ9_a,YQ9_b,YQ9_c,YQ9_d,YQ10_a,YQ10_b,YQ10_c,YQ10_d,YQ10_e,YQ10_f,YQ10_g,YQ10_h,YQ10_i,YQ14a_1,YQ14a_2,YQ14a_3,YQ14a_4,YQ14a_5,YQ14a_6,YQ14a_7,YQ14a_8,YQ14a_9,YQ14a_10,YQ14b,YQ21_c,YQ21_f,YQ28_mother,YQ28_father,YQ28a_0,YQ28a_1,YQ28a_2,YQ28a_3,YQ28a_4,YQ28a_5,YQ28a_6,YQ28a_7,YQ28a_8,YQ28d,YQ42,YQCONTACT,PMCORD,PMIMODE,PMQ10,PMQ11_a,PMQ11_b,PMQ11_c,PMQ11_d,PMQ18_c,PMQ18_f,PFCORD,PFIMODE,PFQ10,PFQ11_a,PFQ11_b,PFQ11_c,PFQ11_d,PFQ18_c,PFQ18_f
13800410,1380,0.893765311580579,,1,2,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,4,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,4,4,4,4,2,3
13800411,1380,0.940685301581397,,1,3,4,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,1,1,0,0,1,1,1,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800412,1380,0.680755620257211,,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800413,1380,0.469018506928265,,1,2,4,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,3,3,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,
13800414,1380,0.426700761431,,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,4,1,1,0,0,1,1,1,0,0,0,0,1,2,1,,,,,,,,,,1,1,3,4,2,2,1,1,4
13800415,1380,1.13965872829396,,1,3,4,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,1,1,0,0,1,0,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800416,1380,0.321483461660538,,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,4,4,4,4,4,2
13800417,1380,1.69102455932995,,1,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,4,1,1,0,0,1,1,0,0,0,0,0,1,1,1,,,,,,,,,,1,2,1,2,2,1,2,2,3
13800418,1380,1.62223270604382,,1,2,4,2,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
13800419,1380,1.17071075338468,,1,3,4,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800420,1380,0.830374754997615,,1,3,2,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,3,3,3,3,3,3
13800421,1380,1.50015455078609,,1,3,4,2,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,1,4,1,1,0,0,1,1,0,0,0,0,0,2,2,1,,,,,,,,,,1,2,3,4,2,4,2,3,3
13800422,1380,1.69102455932995,,1,2,3,2,,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,1,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,1,2,2,4,2,2,2,3,4
13800423,1380,0.571867754618049,,1,2,4,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
13800424,1380,0.656589383643635,,1,1,,1,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,2,4,4,4,4,3,3,,,,,,,,,
13800425,1380,1.56176428893415,,1,2,4,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,1,0,0,0,1,2,1,1,1,3,3,3,3,2,2,4,,,,,,,,,
13800426,1380,1.1302595337663,,1,2,4,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,1,1,0,0,1,1,0,0,0,0,0,2,1,1,1,1,1,4,4,4,4,1,4,,,,,,,,,
13800427,1380,1.47433812061634,,1,3,4,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,1,0,0,0,1,0,0,0,2,1,1,1,2,2,4,2,4,3,4,4,,,,,,,,,
13800428,1380,1.1302595337663,,1,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2,1,1,0,0,1,1,1,0,1,0,0,2,1,1,,,,,,,,,,,,,,,,,,
13800429,1380,1.13098741797981,,1,1,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,1,1,0,0,1,1,1,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800430,1380,1.30253979635944,,1,2,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,1,0,1,1,0,0,0,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,
13800431,1380,0.430863771481846,,1,3,4,1,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,3,1,1,0,1,0,0,0,1,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,
13800432,1380,0.864177924197481,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,1,1,0,0,1,1,1,0,1,0,0,1,2,1,1,2,3,1,1,1,1,4,2,,,,,,,,,
13800433,1380,1.30253979635944,,1,2,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,4,1,1,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,1,1,3,4,3,3,2,2,3
13800434,1380,0.634963726415675,,1,3,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,1,0,0,0,0,0,0,0,2,2,1,1,2,2,3,4,3,3,4,4,,,,,,,,,
13800435,1380,1.4617486628237,,1,1,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,1,1,0,0,1,1,1,0,1,0,0,2,2,1,1,2,2,3,4,3,3,4,4,,,,,,,,,
13800436,1380,0.747120558325871,,1,3,4,4,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,
13800437,1380,0.426483230400136,,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,1,3,3,2,2,1,3,3,,,,,,,,,
13800438,1380,0.821320349832951,,1,3,3,3,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,,,,,,,,,1,1,4,4,3,3,2,3,3
13800439,1380,2.35586592744373,,1,1,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,4,1,,0,0,1,0,1,0,0,0,0,2,2,1,1,2,1,3,1,1,1,4,4,,,,,,,,,
13800440,1380,1.47433812061634,,1,3,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,3,2,2,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,1,2,3,3,3,3,3,3,3
13800441,1380,1.26614543286533,,1,2,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,2,0,0,1,1,0,0,0,0,0,1,2,1,,,,,,,,,,1,1,3,4,4,4,4,3,4
13800442,1380,0.940685301581397,,1,3,4,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,4,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,,1,1,4,3,2,3,2,3,2
13800443,1380,1.30253979635944,,1,3,3,2,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,1,1,0,0,1,0,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800444,1380,1.09794564091327,,1,2,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,4,4,1,1,0,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800445,1380,1.25205751749523,,1,3,,4,,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,4,2,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800446,1380,1.46183404010431,,1,1,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
13800447,1380,1.4617486628237,,1,1,,,,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,1,1,0,0,1,1,0,0,0,0,0,2,2,1,1,2,3,3,2,3,2,1,4,,,,,,,,,
13800448,1380,0.99279270663147,,1,3,3,2,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,2,2,1,1,1,2,3,3,3,3,3,3,,,,,,,,,
13800449,1380,0.656589383643635,,1,2,3,3,,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,1,0,0,1,1,1,0,0,0,0,1,2,1,1,2,2,3,3,4,4,3,2,,,,,,,,,
13800450,1380,0.429292216275805,,1,1,,2,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,10,4,3,1,1,0,0,1,1,0,0,0,0,0,2,2,1,1,2,3,3,1,3,1,4,3,,,,,,,,,
13800451,1380,0.328503339036133,,1,4,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,1,2,3,3,3,3,1,2,4
13800452,1380,0.581479380528151,,1,1,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,2,3,2,2,2,2,3,,,,,,,,,
13800453,1380,0.99279270663147,,1,2,4,2,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9,3,2,1,1,0,1,1,1,1,0,1,1,0,1,2,1,,,,,,,,,,,,,,,,,,
13800454,1380,0.680755620257211,,1,3,,3,,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,2,1,1,1,2,2,4,4,4,4,3,3,,,,,,,,,
13800455,1380,0.628916226845998,,1,2,,2,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,3,3,1,3,1,3,4,,,,,,,,,
13800456,1380,0.656205266480676,,1,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,1,1,0,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800457,1380,4,,1,3,4,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,2,2,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,
13800458,1380,1.09794564091327,,1,3,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,3,2,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,,,,,,,,,1,1,4,4,4,4,4,3,3
13800459,1380,0.426700761431,,1,1,,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,2,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,4,2,1,1,2,2,2,,,,,,,,,
13800460,1380,0.401752645975781,,1,2,4,2,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800461,1380,4,,1,2,4,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,3,3,2,0,0,0,0,1,0,0,0,0,2,1,1,1,1,2,3,3,4,3,4,3,,,,,,,,,
13800462,1380,2.35586592744373,,1,2,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,1,1,0,0,0,0,1,2,1,1,2,3,3,1,2,2,3,3,,,,,,,,,
13800463,1380,1.69102455932995,,1,2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,
13800464,1380,0.278628448624174,,1,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,1,2,4,2,4,2,3,2
13800465,1380,1.25205751749523,,1,2,4,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,1,0,0,1,1,0,0,0,0,0,1,1,1,,,,,,,,,,1,2,3,4,3,3,2,2,4
13800466,1380,0.524082821079681,,1,3,4,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800467,1380,1.26614543286533,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,3,1,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,4,2,1,1,1,2,4,,,,,,,,,
13800468,1380,0.747120558325871,,1,1,,2,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,
13800469,1380,1.44388834726965,,1,3,1,3,2,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,4,2,3,3,0,0,0,0,0,1,0,0,0,2,1,1,,,,,,,,,,1,2,3,2,2,2,3,2,2
13800470,1380,1.46183404010431,,1,2,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,3,1,1,0,1,0,0,0,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,4,3,2,2,2,3
13800471,1380,0.209571588276842,,1,1,,1,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,3,3,,1,0,1,0,0,0,1,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,
13800472,1380,0.889500322038852,,1,2,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800473,1380,0.661165384956989,,1,2,4,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,2,4,1,1,0,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800474,1380,0.507016552448996,,1,2,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800475,1380,4,,1,3,4,4,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,,1,1,3,4,4,4,4,3,3
13800476,1380,0.656205266480676,,1,3,4,3,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,2,2,1,1,1,2,4,2,4,3,3,4,,,,,,,,,
13800477,1380,1.30253979635944,,1,2,3,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,2,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,2,3,3,3,3,3,3,3
13800478,1380,1.35150948060838,,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,4,4,1,1,0,0,1,0,1,0,0,0,0,2,2,1,1,2,2,3,2,1,1,4,2,,,,,,,,,
13800479,1380,1.35239780730055,,1,2,4,2,2,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,4,1,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,3,4,3,2,4,1,4,,,,,,,,,
13800480,1380,4,,1,3,3,4,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800481,1380,1.30253979635944,,1,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
13800482,1380,0.556163646007168,,1,3,4,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,0,1,1,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,
13800483,1380,0.326774511857705,,1,1,3,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,1,1,0,0,1,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,
13800484,1380,1.73426932248485,,1,2,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,2,2,1,1,2,4,3,1,1,1,4,3,,,,,,,,,
13800485,1380,1.26697185663005,,1,1,2,2,2,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,1,1,0,0,1,1,0,0,0,0,0,2,2,1,1,2,3,3,1,1,2,2,4,,,,,,,,,
13800486,1380,1.05768138241255,,1,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,1,1,0,1,0,0,0,1,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800487,1380,1.87906552982352,,1,3,4,4,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,0,0,0,1,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800488,1380,0.985523175904784,,1,2,3,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,3,1,1,0,1,0,0,0,1,0,0,0,2,2,1,1,2,2,3,3,4,4,4,3,,,,,,,,,
13800489,1380,0.889500322038852,,1,3,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,,1,1,3,3,3,3,3,3,3
13800490,1380,0.32662939122824,,1,3,4,4,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,
13800491,1380,1.35239780730055,,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9,1,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,4,3,2,3,1,1,4,,,,,,,,,
13800492,1380,1.26697185663005,,1,1,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,1,1,0,0,1,1,1,0,1,0,0,2,2,1,,,,,,,,,,1,1,3,4,2,4,4,3,2
13800493,1380,0.656589383643635,,1,1,4,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,3,4,2,4,2,4,3,,,,,,,,,
13800494,1380,4,,1,2,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,3,3,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,2,3,4,1,2,2,2,3,,,,,,,,,
13800495,1380,0.656205266480676,,1,3,4,4,4,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,3,1,1,0,0,1,1,0,1,0,0,0,2,2,1,1,2,1,4,4,4,3,3,2,,,,,,,,,
13800496,1380,0.889500322038852,,1,2,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,2,2,4,2,3,2,3,3
13800497,1380,1.05090700929839,,1,2,2,3,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,1,2,2,2,3,1,2,3,3,,,,,,,,,
13800498,1380,0.747120558325871,,1,1,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,3,2,1,1,0,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800499,1380,0.465840972507669,,1,3,4,4,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,4,3,1,1,0,0,1,1,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800500,1380,0.661165384956989,,1,2,4,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,1,1,0,0,1,1,1,0,0,0,0,1,2,1,1,1,3,4,2,2,2,3,4,,,,,,,,,
13800501,1380,1.47433812061634,,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,1,0,0,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800502,1380,1.13098741797981,,1,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,3,3,3,3,3,3
13800503,1380,0.33686149681328,,1,3,,2,1,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,9,2,2,1,1,0,0,1,1,0,0,0,0,0,2,2,1,1,1,2,4,4,2,2,3,2,,,,,,,,,
13800504,1380,0.929898087319193,,1,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,2,3,2,2,2,2,3,,,,,,,,,
13800505,1380,0.747120558325871,,1,2,4,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,1,0,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800506,1380,0.830374754997615,,1,2,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,1,1,3,4,2,4,2,3,3
13800507,1380,0.656205266480676,,1,2,,3,,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,4,2,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
13800508,1380,0.929131266446893,,1,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,1,0,0,1,0,0,0,0,1,0,2,2,1,1,1,3,4,3,3,2,4,1,,,,,,,,,
13800509,1380,0.426483230400136,,1,3,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,2,2,2,0,0,1,1,1,0,0,0,0,1,2,1,1,2,2,3,3,4,3,3,2,,,,,,,,,
13800510,1380,0.656205266480676,,1,3,4,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,2,4,4,1,4,2,4,,,,,,,,,
13800511,1380,0.288833363516458,,1,3,3,4,3,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,3,3,2,2,0,0,1,1,1,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
13800512,1380,0.267353481815199,,1,3,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,1,1,4,4,4,4,4,4,4
13800513,1380,0.426483230400136,,1,3,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,2,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,1,3,4,2,2,2,2,2,,,,,,,,,
13800514,1380,0.985523175904784,,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,1,0,1,0,0,0,1,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,
13800515,1380,0.360977464297645,,1,1,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,3,3,1,4,1,4,2,,,,,,,,,
13800516,1380,0.599071717215456,,1,3,4,4,4,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
13800517,1380,1.13098741797981,,1,2,2,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,5,4,4,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,,1,1,3,3,2,2,2,4,3
13800518,1380,0.656589383643635,,1,2,,3,,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,4,1,1,0,0,1,1,1,0,0,0,0,1,2,1,1,1,2,4,2,3,3,2,4,,,,,,,,,
13800519,1380,2.20051343421972,,1,1,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,4,1,1,0,0,1,1,1,0,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,
